,pdb,poserank,similarity,RMSD,rmsd_weight,similarity_weight,weight,label
1275,3ehy,6,11.428571428571429,7.58,0.0,0.0,0.0,0
1276,3ehy,7,11.428571428571429,5.69,0.0,0.0,0.0,0
1277,3ehy,8,5.714285714285714,6.01,0.0,0.0,0.0,0
1278,3ehy,9,17.142857142857142,5.36,0.0,0.0,0.0,0
1279,3ehy,10,0.0,4.44,0.0,0.0,0.0,0
1280,3ejr,1,80.0,0.39,10.0,10.0,1.0,1
1281,3ejr,2,73.10344827586206,2.71,7.0,7.0,0.7,1
1282,3ejr,3,68.27586206896552,3.4,0.0,0.0,0.0,0
1283,3ejr,4,0.0,7.94,0.0,0.0,0.0,0
1284,3ejr,5,35.86206896551724,2.42,7.0,0.0,0.35,0
1285,3ejr,6,33.793103448275865,5.3,0.0,0.0,0.0,0
1286,3ejr,7,1.379310344827586,4.83,0.0,0.0,0.0,0
1287,3ejr,8,14.482758620689657,5.91,0.0,0.0,0.0,0
1288,3ejr,9,0.0,7.18,0.0,0.0,0.0,0
1289,3ejr,10,0.0,4.59,0.0,0.0,0.0,0
1290,3f3a,1,40.94488188976378,1.61,10.0,0.0,0.5,0
1291,3f3a,2,58.26771653543307,0.95,10.0,0.0,0.5,0
1292,3f3a,3,28.346456692913385,2.24,7.0,0.0,0.35,0
1293,3f3a,4,20.47244094488189,4.46,0.0,0.0,0.0,0
1294,3f3a,5,30.708661417322837,2.83,7.0,0.0,0.35,0
1295,3f3a,6,9.448818897637794,5.2,0.0,0.0,0.0,0
1296,3f3a,7,6.299212598425196,4.96,0.0,0.0,0.0,0
1297,3f3a,8,11.023622047244094,5.07,0.0,0.0,0.0,0
1298,3f3a,9,10.236220472440944,5.54,0.0,0.0,0.0,0
1299,3f3a,10,0.0,5.06,0.0,0.0,0.0,0
1300,3f3c,1,77.55102040816327,0.22,10.0,7.0,0.85,1
1301,3f3c,2,63.94557823129252,0.19,10.0,0.0,0.5,0
1302,3f3c,3,44.21768707482993,1.95,10.0,0.0,0.5,0
1303,3f3c,4,40.816326530612244,1.93,10.0,0.0,0.5,0
1304,3f3c,5,46.93877551020408,2.07,7.0,0.0,0.35,0
1305,3f3c,6,0.0,,,0.0,,0
1306,3f3c,7,0.0,,,0.0,,0
1307,3f3c,8,0.0,,,0.0,,0
1308,3f3c,9,0.0,,,0.0,,0
1309,3f3c,10,0.0,,,0.0,,0
1310,3f3d,1,77.17391304347827,0.98,10.0,7.0,0.85,1
1311,3f3d,2,72.82608695652173,0.98,10.0,7.0,0.85,1
1312,3f3d,3,1.08695652173913,4.5,0.0,0.0,0.0,0
1313,3f3d,4,1.08695652173913,4.52,0.0,0.0,0.0,0
1314,3f3d,5,15.217391304347828,4.19,0.0,0.0,0.0,0
1315,3f3d,6,22.82608695652174,1.85,10.0,0.0,0.5,0
1316,3f3d,7,17.391304347826086,2.24,7.0,0.0,0.35,0
1317,3f3d,8,23.91304347826087,2.26,7.0,0.0,0.35,0
1318,3f3d,9,0.0,,,0.0,,0
1319,3f3d,10,0.0,,,0.0,,0
1320,3f3e,1,56.91056910569105,0.8,10.0,0.0,0.5,0
1321,3f3e,2,76.42276422764228,0.79,10.0,7.0,0.85,1
1322,3f3e,3,17.073170731707318,2.78,7.0,0.0,0.35,0
1323,3f3e,4,24.390243902439025,3.05,0.0,0.0,0.0,0
1324,3f3e,5,10.569105691056912,3.96,0.0,0.0,0.0,0
1325,3f3e,6,19.51219512195122,3.92,0.0,0.0,0.0,0
1326,3f3e,7,6.504065040650407,4.34,0.0,0.0,0.0,0
1327,3f3e,8,4.065040650406503,4.23,0.0,0.0,0.0,0
1328,3f3e,9,12.195121951219512,3.97,0.0,0.0,0.0,0
1329,3f3e,10,0.0,,,0.0,,0
1330,3fcq,1,14.035087719298245,3.6,0.0,0.0,0.0,0
1331,3fcq,2,50.877192982456144,1.92,10.0,0.0,0.5,0
1332,3fcq,3,29.82456140350877,3.24,0.0,0.0,0.0,0
1333,3fcq,4,22.807017543859647,3.52,0.0,0.0,0.0,0
1334,3fcq,5,1.75438596491228,6.4,0.0,0.0,0.0,0
1335,3fcq,6,0.0,7.12,0.0,0.0,0.0,0
1336,3fcq,7,24.561403508771928,3.03,0.0,0.0,0.0,0
1337,3fcq,8,22.807017543859647,4.01,0.0,0.0,0.0,0
1338,3fcq,9,3.5087719298245608,7.3,0.0,0.0,0.0,0
1339,3fcq,10,0.0,6.25,0.0,0.0,0.0,0
1340,3fur,1,82.64462809917356,0.65,10.0,10.0,1.0,1
1341,3fur,2,71.900826446281,0.75,10.0,7.0,0.85,1
1342,3fur,3,42.14876033057851,2.06,7.0,0.0,0.35,0
1343,3fur,4,66.11570247933885,5.07,0.0,0.0,0.0,0
1344,3fur,5,68.59504132231406,2.9,7.0,0.0,0.35,0
1345,3fur,6,34.710743801652896,5.34,0.0,0.0,0.0,0
1346,3fur,7,0.0,,,0.0,,0
1347,3fur,8,0.0,,,0.0,,0
1348,3fur,9,0.0,,,0.0,,0
1349,3fur,10,0.0,,,0.0,,0
1350,3fv1,1,79.83539094650206,0.21,10.0,7.0,0.85,1
1351,3fv1,2,0.0,,,0.0,,0
1352,3fv1,3,0.0,,,0.0,,0
1353,3fv1,4,0.0,,,0.0,,0
1354,3fv1,5,0.0,,,0.0,,0
1355,3fv1,6,0.0,,,0.0,,0
1356,3fv1,7,0.0,,,0.0,,0
1357,3fv1,8,0.0,,,0.0,,0
1358,3fv1,9,0.0,,,0.0,,0
1359,3fv1,10,0.0,,,0.0,,0
1360,3fv2,1,86.19047619047619,0.12,10.0,10.0,1.0,1
1361,3fv2,2,63.8095238095238,1.1,10.0,0.0,0.5,0
1362,3fv2,3,0.0,,,0.0,,0
1363,3fv2,4,0.0,,,0.0,,0
1364,3fv2,5,0.0,,,0.0,,0
1365,3fv2,6,0.0,,,0.0,,0
1366,3fv2,7,0.0,,,0.0,,0
1367,3fv2,8,0.0,,,0.0,,0
1368,3fv2,9,0.0,,,0.0,,0
1369,3fv2,10,0.0,,,0.0,,0
1370,3g0w,1,92.63565891472868,0.16,10.0,10.0,1.0,1
1371,3g0w,2,57.751937984496124,1.83,10.0,0.0,0.5,0
1372,3g0w,3,0.0,,,0.0,,0
1373,3g0w,4,32.55813953488372,3.58,0.0,0.0,0.0,0
1374,3g0w,5,5.813953488372093,6.9,0.0,0.0,0.0,0
1375,3g0w,6,7.751937984496124,7.33,0.0,0.0,0.0,0
1376,3g0w,7,17.441860465116278,4.57,0.0,0.0,0.0,0
1377,3g0w,8,2.713178294573643,7.51,0.0,0.0,0.0,0
1378,3g0w,9,6.976744186046512,6.77,0.0,0.0,0.0,0
1379,3g0w,10,0.0,,,0.0,,0
1380,3g2n,1,67.6829268292683,1.39,10.0,0.0,0.5,0
1381,3g2n,2,70.1219512195122,1.32,10.0,7.0,0.85,1
1382,3g2n,3,16.463414634146343,2.53,7.0,0.0,0.35,0
1383,3g2n,4,41.46341463414634,1.68,10.0,0.0,0.5,0
1384,3g2n,5,9.146341463414634,7.19,0.0,0.0,0.0,0
1385,3g2n,6,9.75609756097561,3.6,0.0,0.0,0.0,0
1386,3g2n,7,0.609756097560975,6.21,0.0,0.0,0.0,0
1387,3g2n,8,24.390243902439025,3.0,0.0,0.0,0.0,0
1388,3g2n,9,3.658536585365853,8.27,0.0,0.0,0.0,0
1389,3g2n,10,0.0,7.8,0.0,0.0,0.0,0
1390,3g2z,1,6.666666666666667,5.55,0.0,0.0,0.0,0
1391,3g2z,2,8.88888888888889,4.98,0.0,0.0,0.0,0
1392,3g2z,3,33.33333333333333,2.78,7.0,0.0,0.35,0
1393,3g2z,4,11.11111111111111,4.83,0.0,0.0,0.0,0
1394,3g2z,5,26.666666666666668,3.21,0.0,0.0,0.0,0
1395,3g2z,6,6.666666666666667,4.7,0.0,0.0,0.0,0
1396,3g2z,7,8.88888888888889,4.18,0.0,0.0,0.0,0
1397,3g2z,8,35.55555555555556,4.82,0.0,0.0,0.0,0
1398,3g2z,9,33.33333333333333,2.14,7.0,0.0,0.35,0
1399,3g2z,10,0.0,4.3,0.0,0.0,0.0,0
1400,3g31,1,20.0,3.63,0.0,0.0,0.0,0
1401,3g31,2,0.0,2.95,7.0,0.0,0.35,0
1402,3g31,3,20.0,5.02,0.0,0.0,0.0,0
1403,3g31,4,20.0,4.16,0.0,0.0,0.0,0
1404,3g31,5,0.0,5.66,0.0,0.0,0.0,0
1405,3g31,6,20.0,2.18,7.0,0.0,0.35,0
1406,3g31,7,0.0,6.14,0.0,0.0,0.0,0
1407,3g31,8,40.0,3.56,0.0,0.0,0.0,0
1408,3g31,9,0.0,4.24,0.0,0.0,0.0,0
1409,3g31,10,0.0,5.08,0.0,0.0,0.0,0
1410,3gbb,1,80.44692737430168,0.72,10.0,10.0,1.0,1
1411,3gbb,2,50.27932960893855,1.22,10.0,0.0,0.5,0
1412,3gbb,3,11.1731843575419,5.0,0.0,0.0,0.0,0
1413,3gbb,4,4.469273743016759,4.96,0.0,0.0,0.0,0
1414,3gbb,5,19.553072625698324,2.97,7.0,0.0,0.35,0
1415,3gbb,6,45.2513966480447,3.42,0.0,0.0,0.0,0
1416,3gbb,7,0.0,,,0.0,,0
1417,3gbb,8,4.469273743016759,5.67,0.0,0.0,0.0,0
1418,3gbb,9,8.379888268156424,3.8,0.0,0.0,0.0,0
1419,3gbb,10,0.0,3.04,0.0,0.0,0.0,0
1420,3gc5,1,83.24607329842932,0.5,10.0,10.0,1.0,1
1421,3gc5,2,41.8848167539267,2.02,7.0,0.0,0.35,0
1422,3gc5,3,10.99476439790576,4.59,0.0,0.0,0.0,0
1423,3gc5,4,17.801047120418847,5.84,0.0,0.0,0.0,0
1424,3gc5,5,8.37696335078534,5.97,0.0,0.0,0.0,0
1425,3gc5,6,9.424083769633508,5.44,0.0,0.0,0.0,0
1426,3gc5,7,15.183246073298431,5.75,0.0,0.0,0.0,0
1427,3gc5,8,18.32460732984293,5.96,0.0,0.0,0.0,0
1428,3gc5,9,2.094240837696335,4.81,0.0,0.0,0.0,0
1429,3gc5,10,0.0,,,0.0,,0
1430,3ge7,1,78.80434782608695,0.92,10.0,7.0,0.85,1
1431,3ge7,2,80.43478260869566,1.13,10.0,10.0,1.0,1
1432,3ge7,3,51.63043478260869,1.51,10.0,0.0,0.5,0
1433,3ge7,4,25.815217391304344,2.75,7.0,0.0,0.35,0
1434,3ge7,5,19.565217391304348,5.19,0.0,0.0,0.0,0
1435,3ge7,6,43.47826086956522,2.02,7.0,0.0,0.35,0
1436,3ge7,7,9.239130434782608,7.11,0.0,0.0,0.0,0
1437,3ge7,8,3.532608695652174,7.19,0.0,0.0,0.0,0
1438,3ge7,9,1.630434782608695,6.96,0.0,0.0,0.0,0
1439,3ge7,10,0.0,4.04,0.0,0.0,0.0,0
1440,3gnw,1,91.22807017543859,0.29,10.0,10.0,1.0,1
1441,3gnw,2,19.298245614035086,5.98,0.0,0.0,0.0,0
1442,3gnw,3,28.947368421052634,1.41,10.0,0.0,0.5,0
1443,3gnw,4,13.157894736842104,6.11,0.0,0.0,0.0,0
1444,3gnw,5,2.6315789473684212,7.13,0.0,0.0,0.0,0
1445,3gnw,6,19.298245614035086,5.73,0.0,0.0,0.0,0
1446,3gnw,7,12.280701754385964,7.66,0.0,0.0,0.0,0
1447,3gnw,8,0.0,,,0.0,,0
1448,3gnw,9,0.0,,,0.0,,0
1449,3gnw,10,0.0,,,0.0,,0
1450,3gr2,1,3.636363636363636,6.69,0.0,0.0,0.0,0
1451,3gr2,2,0.0,5.71,0.0,0.0,0.0,0
1452,3gr2,3,7.272727272727272,5.39,0.0,0.0,0.0,0
1453,3gr2,4,0.0,5.84,0.0,0.0,0.0,0
1454,3gr2,5,0.0,7.1,0.0,0.0,0.0,0
1455,3gr2,6,0.0,6.46,0.0,0.0,0.0,0
1456,3gr2,7,0.0,5.67,0.0,0.0,0.0,0
1457,3gr2,8,43.63636363636363,1.4,10.0,0.0,0.5,0
1458,3gr2,9,16.363636363636363,4.55,0.0,0.0,0.0,0
1459,3gr2,10,0.0,,,0.0,,0
1460,3gv9,1,5.633802816901409,4.41,0.0,0.0,0.0,0
1461,3gv9,2,15.492957746478872,4.2,0.0,0.0,0.0,0
1462,3gv9,3,57.74647887323944,1.74,10.0,0.0,0.5,0
1463,3gv9,4,7.042253521126761,4.32,0.0,0.0,0.0,0
1464,3gv9,5,30.985915492957744,4.32,0.0,0.0,0.0,0
1465,3gv9,6,38.028169014084504,2.86,7.0,0.0,0.35,0
1466,3gv9,7,18.30985915492958,4.62,0.0,0.0,0.0,0
1467,3gv9,8,15.492957746478872,3.06,0.0,0.0,0.0,0
1468,3gv9,9,4.225352112676056,4.14,0.0,0.0,0.0,0
1469,3gv9,10,0.0,,,0.0,,0
1470,3gy4,1,44.95412844036697,0.52,10.0,0.0,0.5,0
1471,3gy4,2,33.94495412844037,0.53,10.0,0.0,0.5,0
1472,3gy4,3,1.834862385321101,4.23,0.0,0.0,0.0,0
1473,3gy4,4,9.174311926605505,4.22,0.0,0.0,0.0,0
1474,3gy4,5,0.0,4.51,0.0,0.0,0.0,0
1475,3gy4,6,38.53211009174312,1.34,10.0,0.0,0.5,0
1476,3gy4,7,1.834862385321101,4.08,0.0,0.0,0.0,0
1477,3gy4,8,0.0,3.81,0.0,0.0,0.0,0
1478,3gy4,9,3.669724770642202,5.5,0.0,0.0,0.0,0
1479,3gy4,10,0.0,3.47,0.0,0.0,0.0,0
1480,3ivg,1,39.784946236559136,1.61,10.0,0.0,0.5,0
1481,3ivg,2,38.70967741935484,1.54,10.0,0.0,0.5,0
1482,3ivg,3,50.53763440860215,1.45,10.0,0.0,0.5,0
1483,3ivg,4,5.376344086021505,9.18,0.0,0.0,0.0,0
1484,3ivg,5,11.827956989247312,6.3,0.0,0.0,0.0,0
1485,3ivg,6,13.978494623655912,4.53,0.0,0.0,0.0,0
1486,3ivg,7,10.75268817204301,3.39,0.0,0.0,0.0,0
1487,3ivg,8,21.50537634408602,7.02,0.0,0.0,0.0,0
1488,3ivg,9,17.20430107526882,6.04,0.0,0.0,0.0,0
1489,3ivg,10,0.0,8.38,0.0,0.0,0.0,0
1490,3jvr,1,76.40449438202246,0.77,10.0,7.0,0.85,1
1491,3jvr,2,50.56179775280899,1.87,10.0,0.0,0.5,0
1492,3jvr,3,1.123595505617977,8.83,0.0,0.0,0.0,0
1493,3jvr,4,0.0,8.51,0.0,0.0,0.0,0
1494,3jvr,5,6.741573033707865,6.35,0.0,0.0,0.0,0
1495,3jvr,6,0.0,8.78,0.0,0.0,0.0,0
1496,3jvr,7,48.31460674157304,2.19,7.0,0.0,0.35,0
1497,3jvr,8,0.0,9.45,0.0,0.0,0.0,0
1498,3jvr,9,0.0,9.39,0.0,0.0,0.0,0
1499,3jvr,10,0.0,10.93,0.0,0.0,0.0,0
1500,3jvs,1,61.32075471698113,1.94,10.0,0.0,0.5,0
1501,3jvs,2,38.67924528301887,2.84,7.0,0.0,0.35,0
1502,3jvs,3,48.113207547169814,2.21,7.0,0.0,0.35,0
1503,3jvs,4,16.9811320754717,9.28,0.0,0.0,0.0,0
1504,3jvs,5,58.490566037735846,0.86,10.0,0.0,0.5,0
1505,3jvs,6,16.037735849056602,9.64,0.0,0.0,0.0,0
1506,3jvs,7,13.20754716981132,9.14,0.0,0.0,0.0,0
1507,3jvs,8,12.264150943396226,9.6,0.0,0.0,0.0,0
1508,3jvs,9,11.320754716981133,9.53,0.0,0.0,0.0,0
1509,3jvs,10,0.0,9.29,0.0,0.0,0.0,0
1510,3jya,1,6.818181818181817,4.53,0.0,0.0,0.0,0
1511,3jya,2,0.0,5.21,0.0,0.0,0.0,0
1512,3jya,3,4.545454545454546,5.11,0.0,0.0,0.0,0
1513,3jya,4,25.0,4.14,0.0,0.0,0.0,0
1514,3jya,5,75.0,0.83,10.0,7.0,0.85,1
1515,3jya,6,27.27272727272727,3.29,0.0,0.0,0.0,0
1516,3jya,7,36.36363636363637,3.23,0.0,0.0,0.0,0
1517,3jya,8,15.909090909090908,4.34,0.0,0.0,0.0,0
1518,3jya,9,15.909090909090908,2.59,7.0,0.0,0.35,0
1519,3jya,10,0.0,,,0.0,,0
1520,3k5v,1,33.33333333333333,3.26,0.0,0.0,0.0,0
1521,3k5v,2,34.92063492063492,3.79,0.0,0.0,0.0,0
1522,3k5v,3,23.809523809523807,3.95,0.0,0.0,0.0,0
1523,3k5v,4,26.984126984126984,4.05,0.0,0.0,0.0,0
1524,3k5v,5,15.873015873015872,3.29,0.0,0.0,0.0,0
1525,3k5v,6,38.095238095238095,3.32,0.0,0.0,0.0,0
1526,3k5v,7,26.984126984126984,4.4,0.0,0.0,0.0,0
1527,3k5v,8,41.269841269841265,2.2,7.0,0.0,0.35,0
1528,3k5v,9,26.984126984126984,3.84,0.0,0.0,0.0,0
1529,3k5v,10,0.0,3.75,0.0,0.0,0.0,0
1530,3kgp,1,45.45454545454545,1.46,10.0,0.0,0.5,0
1531,3kgp,2,54.54545454545454,1.35,10.0,0.0,0.5,0
1532,3kgp,3,0.0,4.67,0.0,0.0,0.0,0
1533,3kgp,4,1.5151515151515151,4.64,0.0,0.0,0.0,0
1534,3kgp,5,1.5151515151515151,4.63,0.0,0.0,0.0,0
1535,3kgp,6,3.03030303030303,4.63,0.0,0.0,0.0,0
1536,3kgp,7,6.06060606060606,4.52,0.0,0.0,0.0,0
1537,3kgp,8,0.0,4.42,0.0,0.0,0.0,0
1538,3kgp,9,7.575757575757576,4.56,0.0,0.0,0.0,0
1539,3kgp,10,0.0,0.82,10.0,0.0,0.5,0
1540,3kr8,1,89.8989898989899,0.31,10.0,10.0,1.0,1
1541,3kr8,2,18.181818181818183,7.39,0.0,0.0,0.0,0
1542,3kr8,3,23.232323232323232,2.25,7.0,0.0,0.35,0
1543,3kr8,4,0.0,8.57,0.0,0.0,0.0,0
1544,3kr8,5,0.0,8.55,0.0,0.0,0.0,0
1545,3kr8,6,0.0,,,0.0,,0
1546,3kr8,7,0.0,,,0.0,,0
1547,3kr8,8,0.0,,,0.0,,0
1548,3kr8,9,0.0,,,0.0,,0
1549,3kr8,10,0.0,,,0.0,,0
1550,3kwa,1,5.454545454545454,3.76,0.0,0.0,0.0,0
1551,3kwa,2,2.727272727272727,3.65,0.0,0.0,0.0,0
1552,3kwa,3,16.363636363636363,3.47,0.0,0.0,0.0,0
1553,3kwa,4,5.454545454545454,3.52,0.0,0.0,0.0,0
1554,3kwa,5,7.272727272727272,1.84,10.0,0.0,0.5,0
1555,3kwa,6,22.727272727272727,3.45,0.0,0.0,0.0,0
1556,3kwa,7,31.818181818181817,3.14,0.0,0.0,0.0,0
1557,3kwa,8,32.72727272727273,2.92,7.0,0.0,0.35,0
1558,3kwa,9,3.636363636363636,3.06,0.0,0.0,0.0,0
1559,3kwa,10,0.0,3.52,0.0,0.0,0.0,0
1560,3l7b,1,77.1604938271605,0.72,10.0,7.0,0.85,1
1561,3l7b,2,46.2962962962963,1.84,10.0,0.0,0.5,0
1562,3l7b,3,14.814814814814813,6.36,0.0,0.0,0.0,0
1563,3l7b,4,14.814814814814813,3.99,0.0,0.0,0.0,0
1564,3l7b,5,14.814814814814813,6.05,0.0,0.0,0.0,0
1565,3l7b,6,10.493827160493826,8.64,0.0,0.0,0.0,0
1566,3l7b,7,29.629629629629626,3.16,0.0,0.0,0.0,0
1567,3l7b,8,0.0,6.32,0.0,0.0,0.0,0
1568,3l7b,9,20.37037037037037,3.46,0.0,0.0,0.0,0
1569,3l7b,10,0.0,7.31,0.0,0.0,0.0,0
1570,3lka,1,24.489795918367346,5.2,0.0,0.0,0.0,0
1571,3lka,2,8.16326530612245,5.76,0.0,0.0,0.0,0
1572,3lka,3,20.408163265306122,2.28,7.0,0.0,0.35,0
1573,3lka,4,40.816326530612244,2.26,7.0,0.0,0.35,0
1574,3lka,5,28.57142857142857,5.59,0.0,0.0,0.0,0
1575,3lka,6,34.69387755102041,2.2,7.0,0.0,0.35,0
1576,3lka,7,12.244897959183673,6.28,0.0,0.0,0.0,0
1577,3lka,8,18.367346938775512,1.78,10.0,0.0,0.5,0
1578,3lka,9,12.244897959183673,7.37,0.0,0.0,0.0,0
1579,3lka,10,0.0,4.02,0.0,0.0,0.0,0
1580,3mss,1,56.25,2.65,7.0,0.0,0.35,0
1581,3mss,2,34.375,2.63,7.0,0.0,0.35,0
1582,3mss,3,37.5,2.96,7.0,0.0,0.35,0
1583,3mss,4,62.5,2.98,7.0,0.0,0.35,0
1584,3mss,5,59.375,2.36,7.0,0.0,0.35,0
1585,3mss,6,62.5,2.45,7.0,0.0,0.35,0
1586,3mss,7,68.75,1.9,10.0,0.0,0.5,0
1587,3mss,8,9.375,8.49,0.0,0.0,0.0,0
1588,3mss,9,62.5,1.67,10.0,0.0,0.5,0
1589,3mss,10,0.0,8.57,0.0,0.0,0.0,0
1590,3myg,1,0.0,12.22,0.0,0.0,0.0,0
1591,3myg,2,1.075268817204301,12.2,0.0,0.0,0.0,0
1592,3myg,3,0.0,12.12,0.0,0.0,0.0,0
1593,3myg,4,48.38709677419355,2.41,7.0,0.0,0.35,0
1594,3myg,5,5.376344086021505,11.85,0.0,0.0,0.0,0
1595,3myg,6,3.225806451612903,11.24,0.0,0.0,0.0,0
1596,3myg,7,62.365591397849464,0.64,10.0,0.0,0.5,0
1597,3myg,8,0.0,13.07,0.0,0.0,0.0,0
1598,3myg,9,1.075268817204301,8.95,0.0,0.0,0.0,0
1599,3myg,10,0.0,11.86,0.0,0.0,0.0,0
1600,3n76,1,69.6078431372549,,,0.0,,0
1601,3n76,2,67.64705882352942,0.91,10.0,0.0,0.5,0
1602,3n76,3,29.73856209150327,,,0.0,,0
1603,3n76,4,2.941176470588235,,,0.0,,0
1604,3n76,5,48.69281045751634,,,0.0,,0
1605,3n76,6,0.0,,,0.0,,0
1606,3n76,7,26.143790849673206,,,0.0,,0
1607,3n76,8,4.901960784313726,,,0.0,,0
1608,3n76,9,10.457516339869281,,,0.0,,0
1609,3n76,10,0.0,,,0.0,,0
1610,3n7a,1,87.61904761904762,0.22,10.0,10.0,1.0,1
1611,3n7a,2,66.19047619047619,1.2,10.0,0.0,0.5,0
1612,3n7a,3,72.85714285714285,0.44,10.0,7.0,0.85,1
1613,3n7a,4,13.80952380952381,4.1,0.0,0.0,0.0,0
1614,3n7a,5,0.47619047619047605,8.54,0.0,0.0,0.0,0
1615,3n7a,6,40.476190476190474,2.28,7.0,0.0,0.35,0
1616,3n7a,7,0.47619047619047605,8.0,0.0,0.0,0.0,0
1617,3n7a,8,14.285714285714285,4.35,0.0,0.0,0.0,0
1618,3n7a,9,19.523809523809526,4.42,0.0,0.0,0.0,0
1619,3n7a,10,0.0,4.68,0.0,0.0,0.0,0
1620,3n86,1,76.12359550561798,0.69,10.0,7.0,0.85,1
1621,3n86,2,72.19101123595506,0.73,10.0,7.0,0.85,1
1622,3n86,3,28.370786516853936,3.02,0.0,0.0,0.0,0
1623,3n86,4,27.247191011235955,2.95,7.0,0.0,0.35,0
1624,3n86,5,0.0,,,0.0,,0
1625,3n86,6,4.213483146067416,7.81,0.0,0.0,0.0,0
1626,3n86,7,27.808988764044944,3.19,0.0,0.0,0.0,0
1627,3n86,8,7.865168539325842,7.67,0.0,0.0,0.0,0
1628,3n86,9,17.97752808988764,4.31,0.0,0.0,0.0,0
1629,3n86,10,0.0,8.43,0.0,0.0,0.0,0
1630,3nq9,1,14.285714285714285,2.78,7.0,0.0,0.35,0
1631,3nq9,2,0.0,6.0,0.0,0.0,0.0,0
1632,3nq9,3,28.57142857142857,3.56,0.0,0.0,0.0,0
1633,3nq9,4,14.285714285714285,2.3,7.0,0.0,0.35,0
1634,3nq9,5,0.0,6.94,0.0,0.0,0.0,0
1635,3nq9,6,0.0,8.19,0.0,0.0,0.0,0
1636,3nq9,7,0.0,5.56,0.0,0.0,0.0,0
1637,3nq9,8,14.285714285714285,5.39,0.0,0.0,0.0,0
1638,3nq9,9,7.142857142857142,4.11,0.0,0.0,0.0,0
1639,3nq9,10,0.0,,,0.0,,0
1640,3nw9,1,72.58064516129032,0.62,10.0,7.0,0.85,1
1641,3nw9,2,45.69892473118279,5.51,0.0,0.0,0.0,0
1642,3nw9,3,50.0,2.77,7.0,0.0,0.35,0
1643,3nw9,4,36.55913978494624,3.94,0.0,0.0,0.0,0
1644,3nw9,5,3.763440860215054,10.27,0.0,0.0,0.0,0
1645,3nw9,6,44.623655913978496,6.23,0.0,0.0,0.0,0
1646,3nw9,7,0.0,11.1,0.0,0.0,0.0,0
1647,3nw9,8,32.25806451612903,6.74,0.0,0.0,0.0,0
1648,3nw9,9,22.043010752688172,3.96,0.0,0.0,0.0,0
1649,3nw9,10,0.0,10.6,0.0,0.0,0.0,0
1650,3nx7,1,56.00000000000001,1.0,10.0,0.0,0.5,0
1651,3nx7,2,8.0,3.76,0.0,0.0,0.0,0
1652,3nx7,3,29.333333333333332,3.12,0.0,0.0,0.0,0
1653,3nx7,4,10.666666666666668,3.5,0.0,0.0,0.0,0
1654,3nx7,5,14.666666666666666,2.68,7.0,0.0,0.35,0
1655,3nx7,6,13.333333333333334,3.41,0.0,0.0,0.0,0
1656,3nx7,7,16.0,3.33,0.0,0.0,0.0,0
1657,3nx7,8,24.0,2.87,7.0,0.0,0.35,0
1658,3nx7,9,45.33333333333333,2.38,7.0,0.0,0.35,0
1659,3nx7,10,0.0,3.48,0.0,0.0,0.0,0
1660,3o9i,1,89.27536231884058,0.37,10.0,10.0,1.0,1
1661,3o9i,2,3.478260869565217,9.6,0.0,0.0,0.0,0
1662,3o9i,3,4.63768115942029,10.19,0.0,0.0,0.0,0
1663,3o9i,4,51.59420289855072,3.35,0.0,0.0,0.0,0
1664,3o9i,5,26.3768115942029,4.99,0.0,0.0,0.0,0
1665,3o9i,6,3.1884057971014492,9.07,0.0,0.0,0.0,0
1666,3o9i,7,4.347826086956521,9.57,0.0,0.0,0.0,0
1667,3o9i,8,40.28985507246377,1.67,10.0,0.0,0.5,0
1668,3o9i,9,8.985507246376812,9.54,0.0,0.0,0.0,0
1669,3o9i,10,0.0,3.58,0.0,0.0,0.0,0
1670,3oe4,1,74.57627118644068,0.71,10.0,7.0,0.85,1
1671,3oe4,2,57.06214689265536,2.35,7.0,0.0,0.35,0
1672,3oe4,3,1.1299435028248581,9.94,0.0,0.0,0.0,0
1673,3oe4,4,0.0,10.88,0.0,0.0,0.0,0
1674,3oe4,5,1.1299435028248581,10.52,0.0,0.0,0.0,0
1675,3oe4,6,0.0,9.92,0.0,0.0,0.0,0
1676,3oe4,7,0.0,11.15,0.0,0.0,0.0,0
1677,3oe4,8,47.45762711864407,4.61,0.0,0.0,0.0,0
1678,3oe4,9,0.0,10.88,0.0,0.0,0.0,0
1679,3oe4,10,0.0,4.18,0.0,0.0,0.0,0
1680,3oe5,1,78.02690582959642,0.45,10.0,7.0,0.85,1
1681,3oe5,2,51.569506726457405,2.46,7.0,0.0,0.35,0
1682,3oe5,3,42.152466367713004,4.9,0.0,0.0,0.0,0
1683,3oe5,4,0.448430493273542,11.0,0.0,0.0,0.0,0
1684,3oe5,5,44.843049327354265,5.13,0.0,0.0,0.0,0
1685,3oe5,6,14.349775784753364,6.39,0.0,0.0,0.0,0
1686,3oe5,7,54.7085201793722,4.41,0.0,0.0,0.0,0
1687,3oe5,8,2.242152466367713,10.78,0.0,0.0,0.0,0
1688,3oe5,9,11.659192825112108,7.58,0.0,0.0,0.0,0
1689,3oe5,10,0.0,10.5,0.0,0.0,0.0,0
1690,3ozs,1,74.25149700598801,0.46,10.0,7.0,0.85,1
1691,3ozs,2,49.101796407185624,2.41,7.0,0.0,0.35,0
1692,3ozs,3,0.59880239520958,10.55,0.0,0.0,0.0,0
